INST CODE,INSTITUTE NAME,PLACE,DIST,COED,TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,TUITION FEE,AFFILIATED
MVSR,M V S R ENGINEERING COLLEGE,NADERGUL,RR,COED,PVT,1981,AUT,AUTOMOBILE ENGINEERING,40531,62692,62096,62814,84788,84823,40531,62692,51588,62692,74927,74927,79277,79277,49834,62692,125000,OU
MVSR,M V S R ENGINEERING COLLEGE,NADERGUL,RR,COED,PVT,1981,CIV,CIVIL ENGINEERING,20744,22825,76788,76788,40270,45585,41062,41062,39736,64753,74571,76579,60414,77493,35252,48418,125000,OU
MVSR,M V S R ENGINEERING COLLEGE,NADERGUL,RR,COED,PVT,1981,CSE,COMPUTER SCIENCE  AND  ENGINEERING,3833,5308,14238,22649,6983,10872,17403,21748,7736,8593,15829,17240,25788,31715,18460,31486,125000,OU
MVSR,M V S R ENGINEERING COLLEGE,NADERGUL,RR,COED,PVT,1981,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,8253,8291,32190,38036,13894,17696,44051,44051,14587,16204,30542,36443,47119,51071,28379,47195,125000,OU
MVSR,M V S R ENGINEERING COLLEGE,NADERGUL,RR,COED,PVT,1981,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,12993,15071,51196,53566,28570,35516,12993,50869,23556,50008,66992,67336,53509,84741,26904,41155,125000,OU
MVSR,M V S R ENGINEERING COLLEGE,NADERGUL,RR,COED,PVT,1981,INF,INFORMATION TECHNOLOGY,7305,7565,26703,26851,12474,12934,30407,30407,13213,13764,21559,31011,51338,54390,31338,48488,125000,OU
MVSR,M V S R ENGINEERING COLLEGE,NADERGUL,RR,COED,PVT,1981,MEC,MECHANICAL ENGINEERING,19318,35306,58645,58645,48833,62313,45587,45587,45062,45062,50914,58921,66641,66641,34083,74884,125000,OU
NGIT,NEIL GOGTE INST OF TECHNOLOGY,KACHIVANI SINGARAM,MDL,COED,PVT,2018,CSE,COMPUTER SCIENCE  AND  ENGINEERING,13409,14172,46234,66214,23132,23132,69798,69798,19480,20166,39122,49659,72807,80038,49582,62261,70000,OU
NGIT,NEIL GOGTE INST OF TECHNOLOGY,KACHIVANI SINGARAM,MDL,COED,PVT,2018,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),16502,16955,61692,76185,23988,28777,34088,34088,27431,27431,60299,60299,77180,77180,80124,80124,70000,OU
NGMA,NIGAMA ENGINEERING COLLEGE,KARIMNAGAR,PDL,COED,PVT,2008,CSE,COMPUTER SCIENCE  AND  ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,47000,JNTUH
NIET,NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,CHOUTUPPAL,YBG,COED,PVT,2004,CSE,COMPUTER SCIENCE  AND  ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,42000,JNTUH
NIET,NETAJI INSTITUTE OF ENGINEERING AND TECHNOLOGY,CHOUTUPPAL,YBG,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,42000,JNTUH
NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS,GHATKESAR,MDL,COED,PVT,2009,CIV,CIVIL ENGINEERING,81055,81055,81055,81055,81055,81055,81055,81055,81055,81055,81055,81055,81055,81055,81055,81055,83000,JNTUH
NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS,GHATKESAR,MDL,COED,PVT,2009,CSE,COMPUTER SCIENCE  AND  ENGINEERING,32023,32023,74622,74622,52581,53398,32023,55721,47230,54490,85177,85626,82574,85920,82145,85551,83000,JNTUH
NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS,GHATKESAR,MDL,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,55544,75666,85123,85123,75775,75923,67105,75666,77294,80953,82869,82869,82751,82751,73060,75666,83000,JNTUH
NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS,GHATKESAR,MDL,COED,PVT,2009,INF,INFORMATION TECHNOLOGY,46166,46166,66732,82714,64559,66772,46166,46166,57295,57673,68380,68380,46166,46166,78251,78251,83000,JNTUH
NNRG,NALLA NARASIMHA REDDY EDNL SOC GRP OF INSTNS,GHATKESAR,MDL,COED,PVT,2009,MEC,MECHANICAL ENGINEERING,86187,86187,86199,86199,86187,86187,86187,86187,86187,86187,86187,86200,86189,86190,86187,86187,83000,JNTUH
NOVH,NOVA COLLEGE OF ENGINEERING & TECHNOLOGY,BATASINGARAM,RR,COED,PVT,,CSE,COMPUTER SCIENCE  AND  ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,42000,JNTUH
NOVH,NOVA COLLEGE OF ENGINEERING & TECHNOLOGY,BATASINGARAM,RR,COED,PVT,,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,86187,86187,86199,86199,86187,86187,86187,86187,86187,86187,86187,86200,86189,86190,86187,86187,42000,JNTUH
NOVH,NOVA COLLEGE OF ENGINEERING & TECHNOLOGY,BATASINGARAM,RR,COED,PVT,,MIN,MINING ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,42000,JNTUH
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE,MAISAMMAGUDA,MDL,COED,PVT,2007,CIV,CIVIL ENGINEERING,61080,61080,61080,61080,75716,75716,61080,61080,61080,61080,61080,61080,71147,71147,61080,61080,68000,JNTUH
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE,MAISAMMAGUDA,MDL,COED,PVT,2007,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),63828,75919,71299,75919,63828,75919,74720,75919,81713,81713,63828,75919,85173,85173,63828,75919,68000,JNTUH
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE,MAISAMMAGUDA,MDL,COED,PVT,2007,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,68000,JNTUH
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE,MAISAMMAGUDA,MDL,COED,PVT,2007,CSE,COMPUTER SCIENCE  AND  ENGINEERING,37933,42848,81867,83018,73295,73295,51907,51907,54469,60082,77755,83109,86022,86022,75484,75484,68000,JNTUH
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE,MAISAMMAGUDA,MDL,COED,PVT,2007,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),60916,60916,60916,60916,68117,68117,60916,60916,74107,74107,70272,70272,83001,83001,60916,60916,68000,JNTUH
NRCM,NARSIMHAREDDY ENGINEERING COLLEGE,MAISAMMAGUDA,MDL,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,56443,56443,82481,82958,85076,85076,56443,56443,76817,76817,81513,81513,85914,85914,75737,75737,68000,JNTUH
NREC,NALLAMALLA REDDY ENGINEERING COLLEGE,GHATKESAR,MDL,COED,PVT,2001,CIV,CIVIL ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86000,JNTUH
NREC,NALLAMALLA REDDY ENGINEERING COLLEGE,GHATKESAR,MDL,COED,PVT,2001,CSE,COMPUTER SCIENCE  AND  ENGINEERING,27221,27221,84895,84895,43273,47979,27221,27221,40555,50217,76155,83778,80314,80314,71536,71536,86000,JNTUH
NREC,NALLAMALLA REDDY ENGINEERING COLLEGE,GHATKESAR,MDL,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),37015,50592,66805,70762,70493,70493,72044,72044,77684,77684,80736,80736,63536,71879,85126,85126,86000,JNTUH
NREC,NALLAMALLA REDDY ENGINEERING COLLEGE,GHATKESAR,MDL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,41254,42063,82339,82339,82452,83907,64237,64237,66933,67746,70605,78492,80823,80823,79349,79349,86000,JNTUH
NREC,NALLAMALLA REDDY ENGINEERING COLLEGE,GHATKESAR,MDL,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86000,JNTUH
NREC,NALLAMALLA REDDY ENGINEERING COLLEGE,GHATKESAR,MDL,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86187,86000,JNTUH
OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,BME,BIO-MEDICAL ENGINEERING,13545,13545,23582,23582,16344,16344,13545,13545,19128,19128,16814,16814,32257,32257,29795,34175,18000,OU
OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,CIV,CIVIL ENGINEERING,4264,4550,8029,11180,6350,6732,4264,4550,6930,6930,11112,11112,10982,11061,9074,9866,18000,OU
OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,CSE,COMPUTER SCIENCE  AND  ENGINEERING,508,674,4661,4661,801,1172,508,2372,1156,1156,583,3472,4328,5785,1874,5036,18000,OU
OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,960,960,2033,4251,1475,1475,4961,4961,1323,1550,2076,2076,5479,7392,6841,9680,18000,OU
OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,1984,2008,4755,4755,3114,4043,1984,2008,14662,14662,4922,6369,8364,8703,4725,9583,18000,OU
OUCE,O U COLLEGE OF ENGG  HYDERABAD,HYDERABAD,HYD,COED,UNIV,1925,MEC,MECHANICAL ENGINEERING,2794,4007,8389,16408,4944,7608,4905,4905,5395,6838,4202,9892,10514,13474,7808,12096,18000,OU
OUCT,O U COLLEGE OF TECH  HYDERABAD,HYDERABAD,HYD,COED,UNIV,1969,CHE,CHEMICAL ENGINEERING,9706,9706,21243,21243,12740,14911,9706,9706,15845,15845,39872,39872,21041,21041,14016,14550,18000,OU
OUCT,O U COLLEGE OF TECH  HYDERABAD,HYDERABAD,HYD,COED,UNIV,1969,FPT,FOOD PROCESSING TECHNOLOGY,16671,18420,16671,32465,25472,25472,16671,28508,27566,27566,41648,42648,41083,41083,25862,25862,18000,OU
